Forward
101,45610,0.03999999999996362,103774.08765991085,2218.2671111111113,141.024,"","OK"
102,45611,0.042000000000371074,97288.58788949976,2224.358444444444,151.872,"","OK"
103,45612,0.032999999999901775,91208.43241723935,2230.4587777777774,162.72,"","OK"
104,45613,0.0340000000001055,85508.28659949523,2236.5581111111105,173.568,"","OK"
105,45614,0.033999999999650754,80164.39989536011,2242.657444444444,184.416,"","OK"
106,45615,0.0340000000001055,75154.50611023343,2248.756777777777,195.264,"","OK"
107,45616,0.0340000000001055,70457.73068667717,2254.856111111111,206.112,"","OK"
108,45617,0.03600000000005821,66054.73276875984,2264.6201111111104,216.96,"","OK"
109,45618,0.03499999999985448,61926.92158876791,2274.374,227.808,"","OK"
110,45619,0.03600000000005821,58057.09923946991,2284.138,238.656,"","OK"
111,45620,0.041999999999916326,54429.14041200304,2293.896,249.504,"","OK"
112,45621,0.03099999999994907,51027.92900430841,2303.6538888888886,260.352,"","OK"
113,45622,0.0340000000001055,47839.29381653913,2313.4198888888886,271.2,"","OK"
114,45623,0.03600000000005821,44849.948203005435,2323.1838888888888,282.048,"","OK"
115,45624,0.03099999999994907,42047.43630837315,2332.941777777777,292.896,"","OK"
116,45625,0.032999999999901775,39420.08197659983,2342.7087777777774,303.744,"","OK"
117,45626,0.032999999999901775,36956.93729056234,2352.4757777777777,314.592,"","OK"
118,45627,0.032000000000152795,34647.73851545775,2362.232666666667,325.44,"","OK"
119,45628,0.032999999999901775,32482.86529574164,2371.999666666666,336.288,"","OK"
120,45629,0.032000000000152795,30453.296714757787,2381.767666666666,347.136,"","OK"
121,45630,6.873999999999796,28550.14785064098,2384.6825555555556,357.984,"","OK"
122,45631,0.09799999999995634,26766.369984975918,2394.384555555556,368.832,"","OK"
123,45632,0.051000000000385626,25094.081173414925,2404.1335555555547,379.68,"","OK"
124,45633,0.05099999999993088,23526.309718132045,2413.871444444444,390.528,"","OK"
125,45634,0.03999999999996362,22056.525360748794,2423.6314444444442,401.376,"","OK"
126,45635,0.0340000000001055,20678.602900701993,2433.3974444444443,412.224,"","OK"
127,45747,0.033999999999650754,19477.068649963676,3887.452333333333,423.072,"","Wrong sequence number"
128,45961,0.03099999999994907,18507.157560729836,7845.943555555556,433.92,"","Wrong sequence number"
129,45962,22.519000000000233,17350.79403957311,7840.602333333334,444.768,"","OK"
130,45963,8.999999999999545,16266.835384322012,7848.057888888889,455.616,"","OK"
131,45964,10.852000000000771,15250.240339468553,7849.372555555556,466.464,"","OK"
132,45965,9.832999999999629,14297.245477973991,7851.695111111111,477.312,"","OK"
133,45966,21.17699999999968,13404.230781433951,7842.6847777777775,488.16,"","OK"
134,45967,9.846000000000458,12566.611399260995,7845.005444444445,499.008,"","OK"
135,45968,10.530999999999949,11781.30041597385,7846.641111111111,509.856,"","OK"
136,45969,972.5100000000002,11104.990598308817,6886.297777777777,43.392,"","OK"
137,45970,0.0819999999994252,10411.683283136737,6898.371333333333,54.24,"","OK"
138,45971,0.03800000000046566,9761.711119607357,6910.5,65.088,"","OK"
140,45972,0.08100000000013097,9152.359528798563,6922.585666666666,75.936,"","OK"
141,45973,0.03299999999944703,8581.09541241532,6934.7193333333325,86.784,"","OK"
142,45974,0.03400000000056025,8045.535240806029,6946.852,97.632,"","OK"
143,45975,0.03600000000005821,7543.446760477875,6958.971555555555,108.48,"","OK"
144,45976,0.03600000000005821,7072.739504614674,6971.102222222221,119.328,"","OK"
145,45977,0.033999999999650754,6631.451577242924,6983.234888888889,130.176,"","OK"
146,45978,0.09199999999964348,6217.740520331908,6995.309555555556,141.024,"","OK"
147,45979,0.03800000000046566,5829.88977947783,7007.438222222221,151.872,"","OK"
148,45980,0.03299999999944703,5466.279327982688,7019.560777777779,162.72,"","OK"
149,45981,0.035000000000763976,5125.464543594881,7032.803555555555,173.568,"","OK"
150,45982,0.03499999999985448,4805.949988786868,7046.035222222222,184.416,"","OK"
151,45983,0.03299999999944703,4506.405913098799,7059.28,195.264,"","OK"
152,45984,0.03300000000035652,4225.58264769679,7072.513666666666,206.112,"","OK"
153,45985,0.033999999999650754,3962.3114683268523,7085.757444444445,216.96,"","OK"
154,45986,0.032000000000152795,3715.494862667535,7099.003222222223,227.808,"","OK"
155,45987,0.03400000000056025,3484.1034754174807,7112.235888888888,238.656,"","OK"
156,45988,0.26599999999962165,3267.160244314999,7125.247666666666,249.504,"","OK"
157,45989,0.04699999999957072,3063.7889582119783,7138.467333333333,260.352,"","OK"
158,45990,0.037000000000261934,2873.129696934841,7151.70811111111,271.2,"","OK"
159,45991,0.03499999999985448,2694.38607004308,7164.9397777777785,282.048,"","OK"
160,45992,0.03300000000035652,2526.8147392764986,7178.184555555556,292.896,"","OK"
161,45993,0.033999999999650754,2369.715859738384,7191.417222222222,303.744,"","OK"
162,45994,0.03099999999994907,2222.4365421158464,7204.664,314.592,"","OK"
163,45995,0.02900000000045111,2084.361612400273,7217.901666666666,325.44,"","OK"
164,45996,0.02999999999974534,1954.9690810697002,7231.982777777777,336.288,"","OK"
165,45997,0.02999999999974534,1833.795527391733,7248.175,347.136,"","OK"
166,45998,0.02900000000045111,1720.1953833186385,7264.368222222222,357.984,"","OK"
167,45999,0.02999999999974534,1613.6951857501126,7280.560444444445,368.832,"","OK"
168,46000,7.2280000000000655,1513.400681085175,7289.543555555555,368.832,"","OK"
169,46001,0.07800000000042928,1419.8221524062403,7305.687777777777,379.68,"","OK"
170,46002,0.03799999999955617,1332.0947817697393,7321.872,390.528,"","OK"
171,46003,0.03400000000056025,1249.8506217980196,7338.060222222222,401.376,"","OK"
172,46004,0.02999999999974534,1172.7462773800876,7354.2413333333325,412.224,"","OK"
173,46005,0.05599999999958527,1100.460023932721,7370.4075555555555,423.072,"","OK"
174,46006,0.03300000000035652,1032.693098825815,7386.596777777778,433.92,"","OK"
175,46054,0.028999999999541615,996.0333843158683,7832.734444444444,444.768,"","Wrong sequence number"
176,46055,0.032000000000152795,934.1730477961266,7839.002444444445,455.616,"","OK"
177,46056,0.03400000000056025,876.1781628644242,7845.257333333333,466.464,"","OK"
178,46057,10.493999999999687,821.568736018731,7842.829999999999,466.464,"","OK"
179,46058,9.668999999999869,770.3208358508936,7841.227666666667,466.464,"","OK"
180,46059,10.786000000000058,722.3457419435462,7838.508333333332,477.312,"","OK"
181,46060,11.510000000000218,677.4143414054079,7835.065,488.16,"","OK"
182,46061,0.06599999999980355,635.5759867342365,7843.065666666667,499.008,"","OK"
183,46062,9.75500000000011,595.95800839668,7841.377333333333,509.856,"","OK"
184,46063,0.06400000000030559,559.2107995385543,7849.38,520.704,"","OK"
185,46064,11.389999999999418,524.467832900728,7846.056666666666,531.552,"","OK"
186,46065,9.329999999999927,491.76755167776577,7844.793333333334,542.4,"","OK"
187,46066,0.10600000000067666,461.52892692012756,7852.742888888888,553.248,"","OK"
188,46067,10.756999999999607,432.85151482095284,7850.052555555556,564.096,"","OK"
189,46068,12.568000000000211,406.0796284779767,7845.551222222221,574.944,"","OK"
190,46069,8.07799999999952,380.7003600314364,7845.539888888889,585.792,"","OK"
191,46070,10.518000000000029,357.059795862805,7843.088555555555,596.64,"","OK"
192,46071,0.09400000000005093,335.2418502880464,7851.061222222223,607.488,"","OK"
193,46072,13.264000000000124,314.6140679783769,7845.863888888888,618.336,"","OK"
194,46073,8.528999999999542,294.9795845630616,7845.401555555556,629.184,"","OK"
195,46074,10.033000000000357,276.6662563612037,7843.4352222222215,640.032,"","OK"
196,46075,12.657000000000153,259.66151117196176,7838.844888888889,650.88,"","OK"
197,46076,0.05999999999949068,243.9330833903808,7846.851555555555,661.728,"","OK"
198,46077,7.951000000000931,228.69449484514865,7846.967222222222,672.576,"","OK"
199,46078,10.055999999999585,214.5254222506601,7844.9778888888895,683.424,"","OK"
200,46079,13.476999999999862,201.45572919332724,7839.567555555555,694.272,"","OK"
201,46080,7.576000000000022,188.895412785411,7840.058222222223,705.12,"","OK"
202,46081,0.0929999999998472,177.58780365298944,7848.031888888889,715.968,"","OK"
203,46082,11.265000000000327,166.68707286912203,7844.855777777778,726.816,"","OK"
204,46083,10.456999999999425,156.4074155370241,7842.643222222223,737.664,"","OK"
205,46084,0.08100000000013097,147.1428617881823,7850.817777777778,748.512,"","OK"
206,46085,10.028000000000247,138.05790514864313,7849.0342222222225,759.36,"","OK"
207,46086,10.311999999999898,129.55850829907516,7846.966666666667,770.208,"","OK"
208,46087,12.998000000000502,121.75819875260521,7842.213111111111,781.056,"","OK"
209,46088,8.293999999999869,114.15071410834516,7842.174666666667,791.904,"","OK"
210,46089,10.519999999999527,107.15851669879576,7839.899111111112,802.752,"","OK"
211,46090,0.10600000000067666,100.96976218289878,7848.037555555556,813.6,"","OK"
212,46091,10.97899999999936,94.83006176868977,7845.303000000001,824.448,"","OK"
213,46092,9.488000000000284,88.98021068592446,7844.070555555556,835.296,"","OK"
214,46093,11.527000000000044,83.6241072402764,7840.7880000000005,846.144,"","OK"
215,46094,0.08399999999983265,78.90762831553693,7848.948444444445,856.992,"","OK"
216,46095,10.764000000000124,74.13267932359366,7846.4400000000005,867.84,"","OK"
217,46096,9.746000000000095,69.59323408809128,7844.938444444445,878.688,"","OK"
218,46097,10.483000000000175,65.3835666798078,7842.699888888889,889.536,"","OK"
219,46098,0.06099999999969441,61.8085590400975,7850.883333333332,900.384,"","OK"
220,46099,12.509000000000015,58.211364377869074,7846.62988888889,911.232,"","OK"
221,46100,7.957000000000335,54.5911193820299,7846.917333333332,922.08,"","OK"
222,46101,12.36699999999928,51.436834142875206,7842.794777777777,932.928,"","OK"
223,46102,11.019000000000233,48.395441731167736,7840.0202222222215,943.776,"","OK"
224,46103,8.469000000000051,45.38406690074754,7839.806777777777,954.624,"","OK"
225,46104,0.05900000000019645,43.059152997228594,7847.992222222221,965.472,"","OK"
226,46105,11.493999999999687,40.571053157124005,7844.742666666666,976.32,"","OK"
227,46106,9.246000000000095,38.097265112581546,7843.7522222222215,987.168,"","OK"
228,46107,0.08899999999994179,36.225901320822985,7851.907666666666,998.016,"","OK"
229,46108,20.94300000000021,34.550581099382576,7842.48688888889,1008.864,"","OK"
230,46109,10.061999999999898,32.51576700289334,7844.480444444444,1019.712,"","OK"
231,46110,11.503999999999905,30.51869823187912,7845.04311111111,1030.56,"","OK"
232,46111,9.337999999999738,28.781821259053412,7847.771777777778,1041.408,"","OK"
233,46112,10.728000000000065,27.06662409702929,7849.110444444445,1052.256,"","OK"
234,46113,10.056000000000495,25.500626757631537,7851.121111111111,1063.104,"","OK"
235,46114,20.50500000000011,24.434233418612852,7842.682777777778,1073.952,"","OK"
236,46115,12.11700000000019,22.91093410772739,7842.621333333333,1084.8,"","OK"
237,46116,9.75,21.623792392661148,7844.938,1095.648,"","OK"
238,46117,10.238999999999578,20.38653453478646,7846.765666666666,1106.496,"","OK"
239,46118,11.046000000000276,19.17616779302901,7847.7863333333335,1117.344,"","OK"
240,46119,10.00799999999981,18.106323972631316,7849.844999999999,1128.192,"","OK"
241,46120,12.557999999999993,17.005387057675136,7849.353666666667,1139.04,"","OK"
242,46121,9.543999999999869,16.09952258879262,7851.865222222222,1149.888,"","OK"
243,46122,9.773000000000138,15.236656593659793,7854.158888888889,1160.736,"","OK"
244,46123,20.804000000000087,14.830448889889455,7845.421555555555,1171.584,"","OK"
245,46124,10.694999999999709,13.989275000938102,7846.7932222222225,1182.432,"","OK"
246,46125,10.327000000000226,13.17575781337941,7847.766222222222,1193.28,"","OK"
247,46126,11.054000000000087,12.372314616709854,7847.445555555555,1204.128,"","OK"
248,46127,11.519999999999527,11.64821161983211,7846.658888888889,1214.976,"","OK"
249,46128,9.506000000000313,10.996906726925932,7847.886222222222,1225.824,"","OK"
250,46129,11.126000000000204,10.334141723159725,7847.493555555556,1236.672,"","OK"
251,46130,10.188999999999396,9.722278698795629,7848.03788888889,1247.52,"","OK"
252,46131,9.489000000000487,9.192407113454106,7849.282222222221,1258.368,"","OK"
255,46132,4756.202,305.2096733355299,3103.8135555555546,10.848,"","OK"
256,46133,0.10800000000017462,286.7981520853926,3114.438888888888,21.696,"","OK"
257,46134,0.042999999999665306,269.5414134133889,3125.129222222222,32.544,"","OK"
258,46135,0.0389999999988504,253.36347090838552,3135.8235555555566,43.392,"","OK"
259,46136,0.7450000000008004,238.15252480994474,3145.8118888888894,54.24,"","OK"
260,46137,0.06400000000030559,223.93482534265652,3156.4812222222226,65.088,"","OK"
261,46138,0.037000000000261934,210.6074195920737,3167.177555555554,75.936,"","OK"
262,46139,0.030999999999039574,198.1133517009025,3177.8798888888887,86.784,"","OK"
263,46140,0.03499999999985448,186.39991305292946,3188.5782222222224,97.632,"","OK"
264,46141,0.03300000000126602,175.41868932045463,3199.2785555555547,108.48,"","OK"
265,46142,0.0319999999992433,165.1238545712596,3209.979888888889,119.328,"","OK"
266,46143,0.030000000000654836,155.4725719938892,3220.683222222222,130.176,"","OK"
267,46144,0.030999999999039574,146.42998763316,3231.474444444444,141.024,"","OK"
268,46145,0.03200000000106229,137.98305785053194,3242.753555555555,151.872,"","OK"
269,46146,0.037000000000261934,130.0644431237625,3254.038777777776,162.72,"","OK"
270,46147,1.2029999999995198,122.56717237297187,3264.1468888888885,173.568,"","OK"
271,46148,0.11099999999896681,115.60742548855,3275.3581111111107,184.416,"","OK"
272,46149,0.052999999999883585,109.08559333996014,3286.616222222223,195.264,"","OK"
273,46150,0.04500000000007276,102.97257014510157,3297.893444444446,206.112,"","OK"
274,46151,0.03300000000126602,97.24166645547703,3309.1715555555547,216.96,"","OK"
275,46152,0.04899999999906868,91.8686386908987,3320.4447777777787,227.808,"","OK"
276,46153,0.04399999999986903,86.83104321716193,3331.711888888889,238.656,"","OK"
277,46154,0.04200000000128057,82.10911690497817,3342.9921111111107,249.504,"","OK"
278,46155,0.030999999999039574,77.68230404286147,3354.272222222222,260.352,"","OK"
279,46156,0.031000000000858563,73.53286142907152,3365.563444444444,271.2,"","OK"
280,46157,0.02899999999863212,69.64218953419902,3376.8455555555556,282.048,"","OK"
281,46158,0.03400000000146974,65.99506657720042,3388.133777777777,292.896,"","OK"
282,46159,0.0389999999988504,62.57488186056985,3399.4058888888885,303.744,"","OK"
283,46160,0.030000000000654836,59.369715633173136,3410.698111111111,314.592,"","OK"
284,46161,0.03299999999944703,56.36399035054424,3421.9762222222216,325.44,"","OK"
285,46162,0.031000000000858563,53.54694234252411,3433.2674444444438,336.288,"","OK"
286,46163,0.028000000000247383,50.91795289056078,3444.7505555555545,347.136,"","OK"
287,46164,8.476999999998952,47.92937944601195,3447.851333333334,357.984,"","OK"
288,46165,0.08699999999953434,45.65266128619171,3459.353222222222,368.832,"","OK"
289,46166,0.03499999999985448,43.521488011360326,3470.9071111111116,379.68,"","OK"
290,46167,0.5,41.49375612176146,3481.98488888889,390.528,"","OK"
291,46168,0.06000000000130967,39.62095191970676,3493.5137777777763,401.376,"","OK"
292,46169,0.03499999999985448,37.86676048028069,3505.067666666666,412.224,"","OK"
293,46170,0.2139999999999418,36.2103240613743,3516.4314444444444,423.072,"","OK"
294,46491,0.049999999999272404,303.1239149186496,7823.259222222223,433.92,"","Wrong sequence number"
295,46492,8.412000000000262,284.18000356956736,7823.280555555557,444.768,"","OK"
296,46493,0.12000000000080036,266.939031124247,7831.604999999998,455.616,"","OK"
297,46494,11.468999999999141,250.4450708456481,7828.569333333333,466.464,"","OK"
298,46495,21.59400000000096,235.61410114001734,7815.419777777777,477.312,"","OK"
299,46496,0.08100000000013097,221.41024065209965,7823.772111111111,488.16,"","OK"
300,46497,0.04099999999925785,208.09662144467663,7832.164444444443,499.008,"","OK"
302,46498,20.72899999999936,195.85836732660647,7819.879888888889,509.856,"","OK"
303,46499,0.1110000000007858,184.1373652020269,7828.202222222222,520.704,"","OK"
304,46500,0.039999999999054126,173.1540576546781,7836.606666666668,531.552,"","OK"
305,46501,10.463999999999942,162.45884571792755,7834.575999999999,542.4,"","OK"
306,46502,0.12400000000161526,152.82450119389037,7842.885333333332,553.248,"","OK"
307,46503,29.914999999999054,144.61487959149434,7821.414777777778,564.096,"","OK"
308,46504,0.09200000000055297,136.09778295035932,7829.756111111112,574.944,"","OK"
309,46505,10.503999999998996,127.7203937381842,7827.696555555554,585.792,"","OK"
310,46506,10.434000000001106,119.86291079621436,7825.695888888888,596.64,"","OK"
311,46507,0.0819999999985157,112.89343720478445,7834.047222222223,607.488,"","OK"
312,46508,10.505000000001019,105.96638210170765,7831.986666666668,618.336,"","OK"
313,46509,21.019000000000233,100.13008738701777,7819.400999999998,629.184,"","OK"
314,46510,0.06500000000050932,94.39567220310695,7827.780444444443,640.032,"","OK"
315,46511,0.039999999999054126,89.02052602374623,7836.173777777778,650.88,"","OK"
316,46512,21.03100000000086,84.24409731392875,7823.5761111111115,661.728,"","OK"
317,46513,0.07999999999992724,79.50161900958581,7831.940555555553,672.576,"","OK"
318,46514,0.04399999999986903,75.07932337704246,7840.685444444445,683.424,"","OK"
319,46515,20.83100000000013,71.08463649931079,7829.521111111109,694.272,"","OK"
320,46516,0.06599999999889405,67.24188838477068,7839.121777777778,705.12,"","OK"
321,46517,23.909999999999854,63.92947869405576,7824.878444444446,715.968,"","OK"
322,46518,0.06400000000030559,60.53405294234377,7834.48111111111,726.816,"","OK"
323,46519,7.523000000001048,56.88465380011396,7836.624777777777,737.664,"","OK"
324,46520,10.56499999999869,53.385508770940014,7835.726444444446,748.512,"","OK"
325,46521,11.540000000000873,50.16530336164537,7833.864222222221,759.36,"","OK"
326,46522,0.07399999999870488,47.62951356820936,7843.45688888889,770.208,"","OK"
327,46523,20.69600000000173,45.34200230352964,7832.427555555556,781.056,"","OK"
328,46524,0.06300000000010186,43.10835632622555,7842.03122222222,791.904,"","OK"
329,46525,22.261999999998807,41.20129238916963,7829.435888888889,802.752,"","OK"
330,46526,0.06899999999950523,39.2260657815133,7839.0335555555575,813.6,"","OK"
331,46527,8.078000000001339,36.87372833683515,7840.62222222222,824.448,"","OK"
332,46528,32.48099999999977,35.995016149116196,7817.807888888889,835.296,"","OK"
333,46529,0.06899999999950523,34.345876250907644,7827.416666666668,846.144,"","OK"
334,46530,0.03800000000046566,32.8010506518924,7837.045333333332,856.992,"","OK"
335,46531,33.07899999999972,32.21425581948237,7813.633,867.84,"","OK"
336,46532,0.0750000000007276,30.800343997431415,7823.224666666667,878.688,"","OK"
337,46533,0.03799999999864667,29.477114164258552,7832.853333333333,889.536,"","OK"
338,46534,0.1069999999999709,28.23227369565914,7842.4130000000005,900.384,"","OK"
339,46535,7.168000000001484,26.62392325634709,7844.911666666667,911.232,"","OK"
340,46536,20.930999999998676,25.669504441714274,7833.558444444445,922.08,"","OK"
341,46537,1056.2450000000008,89.48394513632945,6786.857888888888,10.848,"","OK"
342,46538,0.1069999999999709,84.4810388430866,6796.295333333332,21.696,"","OK"
343,46539,0.033999999999650754,79.79468224872701,6805.794666666665,32.544,"","OK"
344,46540,0.03900000000066939,75.4016048859595,6815.300111111112,43.392,"","OK"
345,46541,0.918999999999869,71.22809485836478,6823.925555555556,54.24,"","OK"
346,46542,0.07099999999991269,67.36842920749473,6833.398999999999,65.088,"","OK"
347,46543,0.05199999999967986,63.75048571535963,6842.880333333333,75.936,"","OK"
348,46544,0.042999999999665306,60.35992063592741,6852.381777777777,86.784,"","OK"
349,46545,0.04100000000107684,57.181390873959614,6861.885222222219,97.632,"","OK"
350,46546,0.0459999999984575,54.2012067221152,6871.383666666668,108.48,"","OK"
351,46547,0.040000000000873115,51.40696463531625,6880.877,119.328,"","OK"
352,46548,0.396999999999025,48.76574462338678,6890.024444444445,130.176,"","OK"
353,46549,0.08000000000174623,46.30941336220273,6899.488888888887,141.024,"","OK"
354,46550,0.0389999999988504,44.009165304842874,6908.994333333332,151.872,"","OK"
355,46551,0.03200000000106229,41.85242580662343,6918.495666666664,162.72,"","OK"
356,46552,0.03600000000005821,39.83092697148743,6928.004111111111,173.568,"","OK"
357,46553,0.04199999999946158,37.935396813547236,6937.506555555556,184.416,"","OK"
